organization_name,satellite_id
Chang Guang Satellite Technology Co. Ltd.,1272
Chang Guang Satellite Technology Co. Ltd.,1273
Chang Guang Satellite Technology Co. Ltd.,1274
Chang Guang Satellite Technology Co. Ltd.,1275
Chang Guang Satellite Technology Co. Ltd.,1276
Chang Guang Satellite Technology Co. Ltd.,1277
Chang Guang Satellite Technology Co. Ltd.,1278
Chang Guang Satellite Technology Co. Ltd.,1279
Chang Guang Satellite Technology Co. Ltd.,1280
Chang Guang Satellite Technology Co. Ltd.,1281
Chang Guang Satellite Technology Co. Ltd.,1282
Chang Guang Satellite Technology Co. Ltd.,1283
Chang Guang Satellite Technology Co. Ltd.,1284
Chang Guang Satellite Technology Co. Ltd.,1285
Chang Guang Satellite Technology Co. Ltd.,1286
Chang Guang Satellite Technology Co. Ltd.,1287
Chang Guang Satellite Technology Co. Ltd.,1288
Chang Guang Satellite Technology Co. Ltd.,1289
Chang Guang Satellite Technology Co. Ltd.,1290
Chang Guang Satellite Technology Co. Ltd.,1291
Chang Guang Satellite Technology Co. Ltd.,1292
Chang Guang Satellite Technology Co. Ltd.,1293
Chang Guang Satellite Technology Co. Ltd.,1294
Chang Guang Satellite Technology Co. Ltd.,1295
Chang Guang Satellite Technology Co. Ltd.,1296
Chang Guang Satellite Technology Co. Ltd.,1297
Chang Guang Satellite Technology Co. Ltd.,1298
Chang Guang Satellite Technology Co. Ltd.,1299
Chang Guang Satellite Technology Co. Ltd.,1300
Chang Guang Satellite Technology Co. Ltd.,1301
Chang Guang Satellite Technology Co. Ltd. ,1301
Chang Guang Satellite Technology Co. Ltd.,1302
Chang Guang Satellite Technology Co. Ltd.,1303
Chang Guang Satellite Technology Co. Ltd.,1304
Chang Guang Satellite Technology Co. Ltd.,1305
Chang Guang Satellite Technology Co. Ltd.,1306
Chang Guang Satellite Technology Co. Ltd.,1307
Chang Guang Satellite Technology Co. Ltd.,1308
Chang Guang Satellite Technology Co. Ltd.,1309
Chang Guang Satellite Technology Co. Ltd.,1310
Chang Guang Satellite Technology Co. Ltd.,1311
"Beijing ZeroG Space Technology Co., Ltd.",1312
Hong Kong Aerospace Tech Group,1312
"Beijing ZeroG Space Technology Co., Ltd.",1313
Hong Kong Aerospace Tech Group,1313
"Beijing ZeroG Space Technology Co., Ltd.",1314
Hong Kong Aerospace Tech Group,1314
Chinese University Corporation for Polar Research,1315
Shenzhen Aerospace Dongfanghong Development Ltd.,1315
Crown Prince Foundation,1316
Royal Jordanian Radio Amateur Society,1316
China Aerospace Science and Technology Corp. (CASC),1317
All-Russia Research Institute of Electromechanics (NPP VNIIEM),1318
Scientific Production Corporation (joint stock creation of Russian Space Agency),1318
Roscosmos,1319
Roscosmos State Corporation,1319
Roscosmos,1320
Roscosmos State Corporation,1320
Roscosmos,1321
Roscosmos State Corporation,1321
Roscosmos,1322
Roscosmos State Corporation,1322
Roscosmos,1323
Roscosmos State Corporation,1323
Airbus Defence and Space,1324
Kazcosmos,1324
Kazcosmos,1325
Surrey Satellite Technology Ltd.,1325
JSC KazSat,1326
Khrunichev,1326
JSC KazSat,1327
Thales Alenia Space,1327
Ghalam LLP,1328
Surrey Satellite Technology Ltd.,1328
National University of Singapore,1329
Kepler Aerospace,1330
Kepler Communications,1330
Kepler Aerospace,1331
Kepler Communications,1331
Kepler Aerospace,1332
Kepler Communications,1332
Kepler Aerospace,1333
Kepler Communications,1333
Kepler Aerospace,1334
Kepler Communications,1334
Kepler Aerospace,1335
Kepler Communications,1335
Kepler Aerospace,1336
Kepler Communications,1336
Kepler Aerospace,1337
Kepler Communications,1337
Kepler Aerospace,1338
Kepler Communications,1338
Kepler Aerospace,1339
Kepler Communications,1339
Clyde Space,1340
Kepler Communications,1340
Clyde Space,1341
Kepler Communications,1341
Kepler Aerospace,1342
Kepler Communications,1342
Kepler Aerospace,1343
Kepler Communications,1343
Kepler Aerospace,1344
Kepler Communications,1344
Kepler Aerospace,1345
Kepler Communications,1345
Kepler Aerospace,1346
Kepler Communications,1346
Kepler Aerospace,1347
Kepler Communications,1347
Army Forces Strategic Command,1348
U.S. Army Space and Missile Defense Command,1348
US Army Space and Missile Defense Command,1348
Lockheed Martin,1349
National Reconnaissance Office (NRO),1349
Lockheed Martin,1350
National Reconnaissance Office (NRO),1350
Lockheed Martin,1351
National Reconnaissance Office (NRO),1351
Lockheed Martin,1352
National Reconnaissance Office (NRO),1352
Lockheed Martin,1353
National Reconnaissance Office (NRO),1353
Emirates Institution for Advanced Science & Technology (EIAST),1354
Mohammed bin Rashid Space Center,1354
Clyde Space,1355
Kepler Communications,1355
Ministry of Defense,1356
Mitsubishi Electric,1356
Tsinghua University,1357
Tokyo Metropolitan College of Industrial Technology,1358
"Innovation Academy for Microsatellites, Chinese Academy of Sciences",1359
KLEO Connect,1359
"Innovation Academy for Microsatellites, Chinese Academy of Sciences",1360
KLEO Connect,1360
KLEO Connect,1361
"Shanghai Institute of Microsatellite Innovation, Chinese Academy of Sciences",1361
KLEO Connect,1362
"Shanghai Institute of Microsatellite Innovation, Chinese Academy of Sciences",1362
Chosun University,1363
"Engineering Department, Chosun University",1363
EADS Astrium,1364
Korea Aerospace Research Institute (KARI),1364
EADS Astrium,1365
Korea Aerospace Research Institute (KARI),1365
Korea Aerospace Research Institute (KARI),1366
Korea Aerospace Research Institute (KARI),1367
Ministry of Defense,1368
NPO Mashinostroyeniya,1368
Korean Agency for Defense Development (ADD),1369
KT Corporation,1369
Thales Alenia Space,1369
KT Corporation,1370
Thales Alenia Space,1370
KT Corporation,1371
Orbital Sciences Corp.,1371
KT Corporation,1372
Thales Alenia Space,1372
National Institute of Technology at Kochi College,1373
Kleos Space,1374
Kleos Space,1375
Kleos Space,1376
Kleos Space,1377
Kleos Space,1378
Kleos Space,1379
Kleos Space,1380
Kleos Space,1381
Kleos Space,1382
Kleos Space,1383
Kleos Space,1384
Kleos Space,1385
"College of Engineering, King Saud University",1386
Chinese Academy of Sciences,1387
Lockheed Martin Astronautics,1388
National Reconnaissance Office (NRO),1388
Lockheed Martin Astronautics,1389
National Reconnaissance Office (NRO),1389
Lacuna Space,1390
Open Cosmos,1390
Lacuna Space,1391
Open Cosmos,1391
Beijing Commsat Technology Development Co. Ltd.,1392
Beijing Commsat Technology Development Co. Ltd.,1393
Beijing Commsat Technology Development Co. Ltd.,1394
Beijing Commsat Technology Development Co. Ltd.,1395
Beijing Commsat Technology Development Co. Ltd.,1396
Beijing Commsat Technology Development Co. Ltd.,1397
Beijing Commsat Technology Development Co. Ltd.,1398
Astro Digital,1399
Astro Digital,1400
Lockheed Martin Missiles & Space,1401
National Aeronautics and Space Administration (NASA),1401
US Geological Survey,1401
National Aeronautics and Space Administration (NASA),1402
Orbital Sciences Corp.,1402
US Geological Survey,1402
National Aeronautics and Space Administration (NASA),1403
Northrop Grumman Innovative Systems (NGIS),1403
US Geological Survey,1403
China Academy of Space Technology (CAST),1404
Laos National Authority for Science and Technology,1404
Indonesian National Aeronautics and Space Agency (Lembaga Penerbangan dan Antariksa Nasional - LAPAN),1405
Indonesian National Institute of Aeronautics and Space,1405
Indonesian National Aeronautics and Space Agency (Lembaga Penerbangan dan Antariksa Nasional - LAPAN),1406
Indonesian National Institute of Aeronautics and Space,1406
Indonesian National Aeronautics and Space Agency (Lembaga Penerbangan dan Antariksa Nasional - LAPAN),1407
Technical University Berlin,1407
Aprize Satellite Argentina,1408
SpaceQuest,1408
Aprize Satellite Argentina,1409
SpaceQuest,1409
Northrup Grumman,1410
US Space Force,1410
ESA,1411
Sapienza,1411
NanoSatisfi Inc.,1412
Spire Global Inc.,1412
Spire Global,1413
Spire Global Inc.,1413
Spire Global,1414
Spire Global Inc.,1414
Spire Global,1415
Spire Global Inc.,1415
Spire Global,1416
Spire Global Inc.,1416
Spire Global,1417
Spire Global Inc.,1417
Spire Global,1418
Spire Global Inc.,1418
Spire Global,1419
Spire Global Inc.,1419
Spire Global,1420
Spire Global Inc.,1420
Spire Global,1421
Spire Global Inc.,1421
Spire Global,1422
Spire Global Inc.,1422
Spire Global,1423
Spire Global Inc.,1423
Spire Global,1424
Spire Global Inc.,1424
Spire Global,1425
Spire Global Inc.,1425
Spire Global,1426
Spire Global Inc.,1426
Spire Global,1427
Spire Global Inc.,1427
Spire Global,1428
Spire Global Inc.,1428
Spire Global,1429
Spire Global Inc.,1429
Spire Global,1430
Spire Global Inc.,1430
Spire Global,1431
Spire Global Inc.,1431
Spire Global,1432
Spire Global Inc.,1432
Spire Global,1433
Spire Global Inc.,1433
Spire Global,1434
Spire Global Inc.,1434
Spire Global,1435
Spire Global Inc.,1435
Spire Global,1436
Spire Global Inc.,1436
Spire Global,1437
Spire Global Inc.,1437
Spire Global,1438
Spire Global Inc.,1438
Spire Global,1439
Spire Global Inc.,1439
Spire Global,1440
Spire Global Inc.,1440
Spire Global,1441
Spire Global Inc.,1441
Spire Global,1442
Spire Global Inc.,1442
Spire Global,1443
Spire Global Inc.,1443
Spire Global,1444
Spire Global Inc.,1444
Spire Global,1445
Spire Global Inc.,1445
Spire Global,1446
Spire Global Inc.,1446
Spire Global,1447
Spire Global Inc.,1447
Spire Global,1448
Spire Global Inc.,1448
Spire Global,1449
Spire Global Inc.,1449
Spire Global,1450
Spire Global Inc.,1450
Spire Global,1451
Spire Global Inc.,1451
Spire Global,1452
Spire Global Inc.,1452
Spire Global,1453
Spire Global Inc.,1453
Spire Global,1454
Spire Global Inc.,1454
Spire Global,1455
Spire Global Inc.,1455
Spire Global,1456
Spire Global Inc.,1456
Spire Global,1457
Spire Global Inc.,1457
Spire Global,1458
Spire Global Inc.,1458
Spire Global,1459
Spire Global Inc.,1459
Spire Global,1460
Spire Global Inc.,1460
Spire Global,1461
Spire Global Inc.,1461
Spire Global,1462
Spire Global Inc.,1462
Spire Global,1463
Spire Global Inc.,1463
Spire Global,1464
Spire Global Inc.,1464
Spire Global,1465
Spire Global Inc.,1465
Spire Global,1466
Spire Global Inc.,1466
Spire Global,1467
Spire Global Inc.,1467
Spire Global,1468
Spire Global Inc.,1468
Spire Global,1469
Spire Global Inc.,1469
Spire Global,1470
Spire Global Inc.,1470
Spire Global,1471
Spire Global Inc.,1471
Spire Global,1472
Spire Global Inc.,1472
Spire Global,1473
Spire Global Inc.,1473
Spire Global,1474
Spire Global Inc.,1474
Spire Global,1475
Spire Global Inc.,1475
Spire Global,1476
Spire Global Inc.,1476
Spire Global,1477
Spire Global Inc.,1477
Spire Global,1478
Spire Global Inc.,1478
Spire Global,1479
Spire Global Inc.,1479
Spire Global,1480
Spire Global Inc.,1480
Spire Global,1481
Spire Global Inc.,1481
Spire Global,1482
Spire Global Inc.,1482
Spire Global,1483
Spire Global Inc.,1483
Spire Global,1484
Spire Global Inc.,1484
Spire Global,1485
Spire Global Inc.,1485
Spire Global,1486
Spire Global Inc.,1486
Spire Global,1487
Spire Global Inc.,1487
Spire Global,1488
Spire Global Inc.,1488
Spire Global,1489
Spire Global Inc.,1489
Spire Global,1490
Spire Global Inc.,1490
Spire Global,1491
Spire Global Inc.,1491
Spire Global,1492
Spire Global Inc.,1492
Spire Global,1493
Spire Global Inc.,1493
Spire Global,1494
Spire Global Inc.,1494
Spire Global,1495
Spire Global Inc.,1495
Spire Global,1496
Spire Global Inc.,1496
Spire Global,1497
Spire Global Inc.,1497
Spire Global,1498
Spire Global Inc.,1498
Spire Global,1499
Spire Global Inc.,1499
Spire Global,1500
Spire Global Inc.,1500
Spire Global,1501
Spire Global Inc.,1501
Spire Global,1502
Spire Global Inc.,1502
Spire Global,1503
Spire Global Inc.,1503
Spire Global,1504
Spire Global Inc.,1504
Spire Global,1505
Spire Global Inc.,1505
Spire Global,1506
Spire Global Inc.,1506
Spire Global,1507
Spire Global Inc.,1507
Spire Global,1508
Spire Global Inc.,1508
Spire Global,1509
Spire Global Inc.,1509
Spire Global,1510
Spire Global Inc.,1510
Spire Global,1511
Spire Global Inc.,1511
Spire Global,1512
Spire Global Inc.,1512
Spire Global,1513
Spire Global Inc.,1513
Spire Global,1514
Spire Global Inc.,1514
Spire Global,1515
Spire Global Inc.,1515
Spire Global,1516
Spire Global Inc.,1516
Spire Global,1517
Spire Global Inc.,1517
Spire Global,1518
Spire Global Inc.,1518
Spire Global,1519
Spire Global Inc.,1519
Spire Global,1520
Spire Global Inc.,1520
Spire Global,1521
Spire Global Inc.,1521
Spire Global,1522
Spire Global Inc.,1522
Spire Global,1523
Spire Global Inc.,1523
Spire Global,1524
Spire Global Inc.,1524
Spire Global,1525
Spire Global Inc.,1525
Spire Global,1526
Spire Global Inc.,1526
Spire Global,1527
Spire Global Inc.,1527
Spire Global,1528
Spire Global Inc.,1528
Spire Global,1529
Spire Global Inc.,1529
Spire Global,1530
Spire Global Inc.,1530
Spire Global,1531
Spire Global Inc.,1531
Spire Global,1532
Spire Global Inc.,1532
Spire Global,1533
Spire Global Inc.,1533
Spire Global,1534
Spire Global Inc.,1534
Spire Global,1535
Spire Global Inc.,1535
California Polytechnic State University,1536
Surrey Satellite Technology Ltd.,1537
"Telesat Canada Ltd. (BCE, Inc.)",1537
The Planetary Society,1538
China Amateur Satellite - CAMSAT,1539
Harbin Institute of Technology,1539
General Atomics Electromagnetic Systems,1540
General Atomics Electromagnetic Systems,1541
Tsinghua University,1542
Xinwei Telecom Technology Co,1542
Xinwei Telecom Technology Company,1542
Beijing ZeroG Technology Co. Ltd.,1543
Tianyi Research Institute,1544
Unknown,1544
China Academy of Space Technology (CAST),1545
People's Liberation Army (C41),1545
China Academy of Space Technology (CAST),1546
People's Liberation Army (C41),1546
China Academy of Space Technology (CAST),1547
People's Liberation Army (C41),1547
China Academy of Space Technology (CAST),1548
People's Liberation Army (C41),1548
HKU,1549
Nanjing and Hong Kong Universities,1549
"Shanghai ASES Spaceflight Technology Co. Ltd., NJU",1549
Ministry of Defense,1550
TsSKB-Progress Samara Space Center and KB Arsenal,1550
Ministry of Defense,1551
TsSKB-Progress Samara Space Center and KB Arsenal,1551
Ministry of Defense,1552
TsSKB-Progress Samara Space Center and KB Arsenal,1552
Ministry of Defense,1553
TsSKB-Progress Samara Space Center and KB Arsenal,1553
Ministry of Defense,1554
TsSKB-Progress Samara Space Center and KB Arsenal,1554
Ministry of Defense,1555
TsSKB-Progress Samara Space Center and KB Arsenal,1555
Chang Guang Satellite Technology Co. Ltd.,1556
Changchun Institute of Optics,1556
Japan Aerospace Exploration Agency (JAXA),1557
Mitsubishi Electric,1557
ISS Reshetnev ,1558
Russian Federal Space Agency,1558
Thales Alenia Space,1558
OAO ISS,1559
Russian Federal Space Agency,1559
OAO Resetneva,1560
Russian Federal Space Agency,1560
ISS Reshetnev,1561
Ministry of Defense,1561
SkyFox Labs,1562
Shanghai Academy of Space Technology,1563
Shanghai Academy of Spaceflight Technology (SAST),1563
Shanghai Academy of Space Technology,1564
Shanghai Academy of Spaceflight Technology (SAST),1564
Alén Space,1565
University of Vigo,1565
Wuhan University,1566
Lynk Global,1567
Lynk Global Inc.,1567
Lynk Global,1568
Lynk Global Inc.,1568
Lynk Global,1569
Lynk Global Inc.,1569
Canadian Space Agency,1570
Com Dev International (Honeywell Canada),1570
Defence Research and Development Canada (DRDC),1570
Globalstar,1571
Northwest Nazarene University,1571
Astro Digital,1572
Defense Advanced Research Projects Agency (DARPA),1572
SA Photonics,1572
Astro Digital,1573
Defense Advanced Research Projects Agency (DARPA),1573
SA Photonics,1573
CRTS Morocco,1574
CTRS Morocco,1574
Institut für Luft-und Raumfahrttechnik,1574
Institut für Luft-und Raumfahrttechnik (Berlin),1574
"Max Valier school Bolzano, Italy, Oskar von Miller school, Merano, Italy",1575
Two high schools and OHB System AG,1575
Montana Space Grant Consortium,1576
Montana University,1576
University of Michigan,1576
Cape Peninsula University of Technology (CPUT),1577
Cape Peninsula University of Technology (CPUT),1578
Cape Peninsula University of Technology (CPUT),1579
MEASAT Satellite Systems Sdn. Bhd.,1580
Orbital Sciences Corp.,1580
Airbus Defence and Space,1581
MEASAT Satellite Systems Sdn. Bhd.,1581
Centre National d'Etudes Spatiales (CNES),1582
